ParticipantID,TypingStyle,Group,FirstAOMICondition,UsedComputer?,ComputerUse_mins,EHI-Type,EHI-Answer,EHI-Score,EHI-Mean,EHI-Laterality,KVIQ-ImageryType,KVIQ-MovementType,KVIQ-Dominance,KVIQ-Score,KVIQ-VId(max=20),KVIQ-VInd(max=20),KVIQ-VI_total(max=45),KVIQ-KId(max=20),KVIQ-KInd(max=20),KVIQ-KI_total(max=45),CRT-Hand,CRT-Trial,CRT-Time(secs),CRT-Rhand,CRT_Lhand
50,Touch,A,AOMIspec,Yes,180,,,,,Right,Kinesthetic,TFT,d,2,,,,,,,,,,,
50,Touch,A,AOMIspec,Yes,180,,,,,Right,Kinesthetic,FSF,d,2,,,,,,,,,,,
50,Touch,A,AOMIspec,Yes,180,,,,,Right,Kinesthetic,TFT,nd,2,,,,,,,,,,,
50,Touch,A,AOMIspec,Yes,180,,,,,Right,Kinesthetic,FTF,0,3,,,,,,,,,,,
50,Touch,A,AOMIspec,Yes,180,,,,,Right,Kinesthetic,HA,d,2,,,,,,,,,,,
50,Touch,A,AOMIspec,Yes,180,,,,,Right,Kinesthetic,FT,nd,3,,,,,,,,,,,
50,Touch,A,AOMIspec,Yes,180,,,,,Right,Kinesthetic,HA,nd,2,,,,,,,,,,,
50,Touch,A,AOMIspec,Yes,180,,,,,Right,Kinesthetic,FT,d,2,,,,,,,,,,,
51,Touch,F,AOMIgen,No,0,Writing,Always right,100,50,Mixed ,Visual,FSF,nd,4,14,15,32,14,13,30,Left,1,18.98,15.75,19.69666667
51,Touch,F,AOMIgen,No,0,Throwing,Always right,100,,Mixed ,Visual,TFT,d,3,,,,,,,Left,2,18.99,,
51,Touch,F,AOMIgen,No,0,Toothbrushing,Usually left,-50,,Mixed ,Visual,FSF,d,4,,,,,,,Left,3,21.12,,
51,Touch,F,AOMIgen,No,0,Spoon,Usually right,50,,Mixed ,Visual,TFT,nd,4,,,,,,,Right,1,15.83,,
51,Touch,F,AOMIgen,No,0,,,,,Mixed ,Visual,FTF,0,3,,,,,,,Right,2,14.89,,
51,Touch,F,AOMIgen,No,0,,,,,Mixed ,Visual,HA,d,3,,,,,,,Right,3,16.53,,
51,Touch,F,AOMIgen,No,0,,,,,Mixed ,Visual,FT,nd,4,,,,,,,,,,,
51,Touch,F,AOMIgen,No,0,,,,,Mixed ,Visual,HA,nd,3,,,,,,,,,,,
51,Touch,F,AOMIgen,No,0,,,,,Mixed ,Visual,FT,d,4,,,,,,,,,,,
51,Touch,F,AOMIgen,No,0,,,,,Mixed ,Kinesthetic,FSF,nd,3,,,,,,,,,,,
51,Touch,F,AOMIgen,No,0,,,,,Mixed ,Kinesthetic,TFT,d,3,,,,,,,,,,,
51,Touch,F,AOMIgen,No,0,,,,,Mixed ,Kinesthetic,FSF,d,4,,,,,,,,,,,
51,Touch,F,AOMIgen,No,0,,,,,Mixed ,Kinesthetic,TFT,nd,3,,,,,,,,,,,
51,Touch,F,AOMIgen,No,0,,,,,Mixed ,Kinesthetic,FTF,0,3,,,,,,,,,,,
51,Touch,F,AOMIgen,No,0,,,,,Mixed ,Kinesthetic,HA,d,4,,,,,,,,,,,
51,Touch,F,AOMIgen,No,0,,,,,Mixed ,Kinesthetic,FT,nd,3,,,,,,,,,,,
51,Touch,F,AOMIgen,No,0,,,,,Mixed ,Kinesthetic,HA,nd,4,,,,,,,,,,,
51,Touch,F,AOMIgen,No,0,,,,,Mixed ,Kinesthetic,FT,d,3,,,,,,,,,,,
52,HP,G,AOMIspec,Yes,60,Writing,Always right,100,100,Right,Visual,FSF,nd,4,12,14,28,9,10,20,Left,1,18.02,14.71666667,18.13333333
52,HP,G,AOMIspec,Yes,60,Throwing,Always right,100,,Right,Visual,TFT,d,3,,,,,,,Left,2,16.87,,
52,HP,G,AOMIspec,Yes,60,Toothbrushing,Always right,100,,Right,Visual,FSF,d,5,,,,,,,Left,3,19.51,,
52,HP,G,AOMIspec,Yes,60,Spoon,Always right,100,,Right,Visual,TFT,nd,3,,,,,,,Right,1,14.87,,
52,HP,G,AOMIspec,Yes,60,,,,,Right,Visual,FTF,0,2,,,,,,,Right,2,13.75,,
52,HP,G,AOMIspec,Yes,60,,,,,Right,Visual,HA,d,2,,,,,,,Right,3,15.53,,
52,HP,G,AOMIspec,Yes,60,,,,,Right,Visual,FT,nd,3,,,,,,,,,,,
52,HP,G,AOMIspec,Yes,60,,,,,Right,Visual,HA,nd,4,,,,,,,,,,,
52,HP,G,AOMIspec,Yes,60,,,,,Right,Visual,FT,d,2,,,,,,,,,,,
52,HP,G,AOMIspec,Yes,60,,,,,Right,Kinesthetic,FSF,nd,3,,,,,,,,,,,
52,HP,G,AOMIspec,Yes,60,,,,,Right,Kinesthetic,TFT,d,1,,,,,,,,,,,
52,HP,G,AOMIspec,Yes,60,,,,,Right,Kinesthetic,FSF,d,2,,,,,,,,,,,
52,HP,G,AOMIspec,Yes,60,,,,,Right,Kinesthetic,TFT,nd,2,,,,,,,,,,,
52,HP,G,AOMIspec,Yes,60,,,,,Right,Kinesthetic,FTF,0,1,,,,,,,,,,,
52,HP,G,AOMIspec,Yes,60,,,,,Right,Kinesthetic,HA,d,2,,,,,,,,,,,
52,HP,G,AOMIspec,Yes,60,,,,,Right,Kinesthetic,FT,nd,3,,,,,,,,,,,
52,HP,G,AOMIspec,Yes,60,,,,,Right,Kinesthetic,HA,nd,2,,,,,,,,,,,
52,HP,G,AOMIspec,Yes,60,,,,,Right,Kinesthetic,FT,d,4,,,,,,,,,,,
54,Touch,B,AOMIgen,Yes,300,Writing,Always right,100,87.5,Right,Visual,FSF,nd,4,13,16,32,8,6,16,Left,1,16.14,15.37666667,15.37333333
54,Touch,B,AOMIgen,Yes,300,Throwing,Usually right,50,,Right,Visual,TFT,d,3,,,,,,,Left,2,14.49,,
54,Touch,B,AOMIgen,Yes,300,Toothbrushing,Always right,100,,Right,Visual,FSF,d,3,,,,,,,Left,3,15.49,,
54,Touch,B,AOMIgen,Yes,300,Spoon,Always right,100,,Right,Visual,TFT,nd,4,,,,,,,Right,1,17.22,,
54,Touch,B,AOMIgen,Yes,300,,,,,Right,Visual,FTF,0,3,,,,,,,Right,2,14.99,,
54,Touch,B,AOMIgen,Yes,300,,,,,Right,Visual,HA,d,3,,,,,,,Right,3,13.92,,
54,Touch,B,AOMIgen,Yes,300,,,,,Right,Visual,FT,nd,4,,,,,,,,,,,
54,Touch,B,AOMIgen,Yes,300,,,,,Right,Visual,HA,nd,4,,,,,,,,,,,
54,Touch,B,AOMIgen,Yes,300,,,,,Right,Visual,FT,d,4,,,,,,,,,,,
54,Touch,B,AOMIgen,Yes,300,,,,,Right,Kinesthetic,FSF,nd,2,,,,,,,,,,,
54,Touch,B,AOMIgen,Yes,300,,,,,Right,Kinesthetic,TFT,d,2,,,,,,,,,,,
54,Touch,B,AOMIgen,Yes,300,,,,,Right,Kinesthetic,FSF,d,2,,,,,,,,,,,
54,Touch,B,AOMIgen,Yes,300,,,,,Right,Kinesthetic,TFT,nd,2,,,,,,,,,,,
54,Touch,B,AOMIgen,Yes,300,,,,,Right,Kinesthetic,FTF,0,2,,,,,,,,,,,
54,Touch,B,AOMIgen,Yes,300,,,,,Right,Kinesthetic,HA,d,2,,,,,,,,,,,
54,Touch,B,AOMIgen,Yes,300,,,,,Right,Kinesthetic,FT,nd,1,,,,,,,,,,,
54,Touch,B,AOMIgen,Yes,300,,,,,Right,Kinesthetic,HA,nd,1,,,,,,,,,,,
54,Touch,B,AOMIgen,Yes,300,,,,,Right,Kinesthetic,FT,d,2,,,,,,,,,,,
53,Touch,C,AOMIspec,Yes,60,Writing,Always right,100,100,Right,Visual,FSF,nd,2,12,11,27,12,13,27,Left,1,20.34,17.64666667,19.65
53,Touch,C,AOMIspec,Yes,60,Throwing,Always right,100,,Right,Visual,TFT,d,4,,,,,,,Left,2,20.08,,
53,Touch,C,AOMIspec,Yes,60,Toothbrushing,Always right,100,,Right,Visual,FSF,d,2,,,,,,,Left,3,18.53,,
53,Touch,C,AOMIspec,Yes,60,Spoon,Always right,100,,Right,Visual,TFT,nd,3,,,,,,,Right,1,17.6,,
53,Touch,C,AOMIspec,Yes,60,,,,,Right,Visual,FTF,0,4,,,,,,,Right,2,18.37,,
53,Touch,C,AOMIspec,Yes,60,,,,,Right,Visual,HA,d,3,,,,,,,Right,3,16.97,,
53,Touch,C,AOMIspec,Yes,60,,,,,Right,Visual,FT,nd,2,,,,,,,,,,,
53,Touch,C,AOMIspec,Yes,60,,,,,Right,Visual,HA,nd,4,,,,,,,,,,,
53,Touch,C,AOMIspec,Yes,60,,,,,Right,Visual,FT,d,3,,,,,,,,,,,
53,Touch,C,AOMIspec,Yes,60,,,,,Right,Kinesthetic,FSF,nd,4,,,,,,,,,,,
53,Touch,C,AOMIspec,Yes,60,,,,,Right,Kinesthetic,TFT,d,2,,,,,,,,,,,
53,Touch,C,AOMIspec,Yes,60,,,,,Right,Kinesthetic,FSF,d,3,,,,,,,,,,,
53,Touch,C,AOMIspec,Yes,60,,,,,Right,Kinesthetic,TFT,nd,2,,,,,,,,,,,
53,Touch,C,AOMIspec,Yes,60,,,,,Right,Kinesthetic,FTF,0,2,,,,,,,,,,,
53,Touch,C,AOMIspec,Yes,60,,,,,Right,Kinesthetic,HA,d,4,,,,,,,,,,,
53,Touch,C,AOMIspec,Yes,60,,,,,Right,Kinesthetic,FT,nd,3,,,,,,,,,,,
53,Touch,C,AOMIspec,Yes,60,,,,,Right,Kinesthetic,HA,nd,4,,,,,,,,,,,
53,Touch,C,AOMIspec,Yes,60,,,,,Right,Kinesthetic,FT,d,3,,,,,,,,,,,
47,Touch,F,AOMIgen,Yes,240,Writing,Always right,100,100,Right,Visual,FSF,nd,4,19,19,43,6,8,17,Left,1,26.41,19.57666667,24.40333333
47,Touch,F,AOMIgen,Yes,240,Throwing,Always right,101,,Right,Visual,TFT,d,4,,,,,,,Left,2,20.62,,
47,Touch,F,AOMIgen,Yes,240,Toothbrushing,Always right,102,,Right,Visual,FSF,d,5,,,,,,,Left,3,26.18,,
47,Touch,F,AOMIgen,Yes,240,Spoon,Always right,103,,Right,Visual,TFT,nd,5,,,,,,,Right,1,19.89,,
47,Touch,F,AOMIgen,Yes,240,,,,,Right,Visual,FTF,0,5,,,,,,,Right,2,18.76,,
47,Touch,F,AOMIgen,Yes,240,,,,,Right,Visual,HA,d,5,,,,,,,Right,3,20.08,,
47,Touch,F,AOMIgen,Yes,240,,,,,Right,Visual,FT,nd,5,,,,,,,,,,,
47,Touch,F,AOMIgen,Yes,240,,,,,Right,Visual,HA,nd,5,,,,,,,,,,,
47,Touch,F,AOMIgen,Yes,240,,,,,Right,Visual,FT,d,5,,,,,,,,,,,
47,Touch,F,AOMIgen,Yes,240,,,,,Right,Kinesthetic,FSF,nd,2,,,,,,,,,,,
47,Touch,F,AOMIgen,Yes,240,,,,,Right,Kinesthetic,TFT,d,1,,,,,,,,,,,
47,Touch,F,AOMIgen,Yes,240,,,,,Right,Kinesthetic,FSF,d,1,,,,,,,,,,,
47,Touch,F,AOMIgen,Yes,240,,,,,Right,Kinesthetic,TFT,nd,2,,,,,,,,,,,
47,Touch,F,AOMIgen,Yes,240,,,,,Right,Kinesthetic,FTF,0,3,,,,,,,,,,,
47,Touch,F,AOMIgen,Yes,240,,,,,Right,Kinesthetic,HA,d,2,,,,,,,,,,,
47,Touch,F,AOMIgen,Yes,240,,,,,Right,Kinesthetic,FT,nd,1,,,,,,,,,,,
47,Touch,F,AOMIgen,Yes,240,,,,,Right,Kinesthetic,HA,nd,3,,,,,,,,,,,
47,Touch,F,AOMIgen,Yes,240,,,,,Right,Kinesthetic,FT,d,2,,,,,,,,,,,
57,Touch,B,AOMIgen,No,0,Writing,Always right,100,75,Right,Visual,FSF,nd,4,16,15,36,11,12,28,Left,1,21.89,15.19,20.23333333
57,Touch,B,AOMIgen,No,0,Throwing,Always right,100,,Right,Visual,TFT,d,3,,,,,,,Left,2,19.06,,
57,Touch,B,AOMIgen,No,0,Toothbrushing,Always right,100,,Right,Visual,FSF,d,5,,,,,,,Left,3,19.75,,
57,Touch,B,AOMIgen,No,0,Spoon,Both,0,,Right,Visual,TFT,nd,3,,,,,,,Right,1,16.91,,
57,Touch,B,AOMIgen,No,0,,,,,Right,Visual,FTF,0,5,,,,,,,Right,2,14.56,,
57,Touch,B,AOMIgen,No,0,,,,,Right,Visual,HA,d,4,,,,,,,Right,3,14.1,,
57,Touch,B,AOMIgen,No,0,,,,,Right,Visual,FT,nd,5,,,,,,,,,,,
57,Touch,B,AOMIgen,No,0,,,,,Right,Visual,HA,nd,3,,,,,,,,,,,
57,Touch,B,AOMIgen,No,0,,,,,Right,Visual,FT,d,4,,,,,,,,,,,
57,Touch,B,AOMIgen,No,0,,,,,Right,Kinesthetic,FSF,nd,3,,,,,,,,,,,
57,Touch,B,AOMIgen,No,0,,,,,Right,Kinesthetic,TFT,d,2,,,,,,,,,,,
57,Touch,B,AOMIgen,No,0,,,,,Right,Kinesthetic,FSF,d,3,,,,,,,,,,,
57,Touch,B,AOMIgen,No,0,,,,,Right,Kinesthetic,TFT,nd,4,,,,,,,,,,,
57,Touch,B,AOMIgen,No,0,,,,,Right,Kinesthetic,FTF,0,5,,,,,,,,,,,
57,Touch,B,AOMIgen,No,0,,,,,Right,Kinesthetic,HA,d,3,,,,,,,,,,,
57,Touch,B,AOMIgen,No,0,,,,,Right,Kinesthetic,FT,nd,2,,,,,,,,,,,
57,Touch,B,AOMIgen,No,0,,,,,Right,Kinesthetic,HA,nd,3,,,,,,,,,,,
57,Touch,B,AOMIgen,No,0,,,,,Right,Kinesthetic,FT,d,3,,,,,,,,,,,
56,Touch,D,AOMIgen,Yes,60,Writing,Always right,100,86.71428571,Right,Visual,FSF,nd,4,15,12,30,11,14,28,Left,1,19.33,14.4,18.16
56,Touch,D,AOMIgen,Yes,60,Throwing,Always right,100,,Right,Visual,TFT,d,3,,,,,,,Left,2,18.2,,
56,Touch,D,AOMIgen,Yes,60,Toothbrushing,Always right,100,,Right,Visual,FSF,d,4,,,,,,,Left,3,16.95,,
56,Touch,D,AOMIgen,Yes,60,Spoon,Always right,100,,Right,Visual,TFT,nd,2,,,,,,,Right,1,14.46,,
56,Touch,D,AOMIgen,Yes,60,,,,,Right,Visual,FTF,0,3,,,,,,,Right,2,15.69,,
56,Touch,D,AOMIgen,Yes,60,,,,,Right,Visual,HA,d,4,,,,,,,Right,3,13.05,,
56,Touch,D,AOMIgen,Yes,60,,,,,Right,Visual,FT,nd,3,,,,,,,,,,,
56,Touch,D,AOMIgen,Yes,60,,,,,Right,Visual,HA,nd,3,,,,,,,,,,,
56,Touch,D,AOMIgen,Yes,60,,,,,Right,Visual,FT,d,4,,,,,,,,,,,
56,Touch,D,AOMIgen,Yes,60,,,,,Right,Kinesthetic,FSF,nd,4,,,,,,,,,,,
56,Touch,D,AOMIgen,Yes,60,,,,,Right,Kinesthetic,TFT,d,3,,,,,,,,,,,
56,Touch,D,AOMIgen,Yes,60,,,,,Right,Kinesthetic,FSF,d,4,,,,,,,,,,,
56,Touch,D,AOMIgen,Yes,60,,,,,Right,Kinesthetic,TFT,nd,4,,,,,,,,,,,
56,Touch,D,AOMIgen,Yes,60,,,,,Right,Kinesthetic,FTF,0,3,,,,,,,,,,,
56,Touch,D,AOMIgen,Yes,60,,,,,Right,Kinesthetic,HA,d,2,,,,,,,,,,,
56,Touch,D,AOMIgen,Yes,60,,,,,Right,Kinesthetic,FT,nd,2,,,,,,,,,,,
56,Touch,D,AOMIgen,Yes,60,,,,,Right,Kinesthetic,HA,nd,4,,,,,,,,,,,
56,Touch,D,AOMIgen,Yes,60,,,,,Right,Kinesthetic,FT,d,2,,,,,,,,,,,
59,Touch,H,AOMIgen,Yes,45,Writing,Always right,100,87.5,Right,Visual,FSF,nd,5,19,20,44,9,9,22,Left,1,19.01,18.70333333,18.23666667
59,Touch,H,AOMIgen,Yes,45,Throwing,Usually right,50,,Right,Visual,TFT,d,4,,,,,,,Left,2,18.73,,
59,Touch,H,AOMIgen,Yes,45,Toothbrushing,Always right,100,,Right,Visual,FSF,d,5,,,,,,,Left,3,16.97,,
59,Touch,H,AOMIgen,Yes,45,Spoon,Always right,100,,Right,Visual,TFT,nd,5,,,,,,,Right,1,18.63,,
59,Touch,H,AOMIgen,Yes,45,,,,,Right,Visual,FTF,0,5,,,,,,,Right,2,17.77,,
59,Touch,H,AOMIgen,Yes,45,,,,,Right,Visual,HA,d,5,,,,,,,Right,3,19.71,,
59,Touch,H,AOMIgen,Yes,45,,,,,Right,Visual,FT,nd,5,,,,,,,,,,,
59,Touch,H,AOMIgen,Yes,45,,,,,Right,Visual,HA,nd,5,,,,,,,,,,,
59,Touch,H,AOMIgen,Yes,45,,,,,Right,Visual,FT,d,5,,,,,,,,,,,
59,Touch,H,AOMIgen,Yes,45,,,,,Right,Kinesthetic,FSF,nd,3,,,,,,,,,,,
59,Touch,H,AOMIgen,Yes,45,,,,,Right,Kinesthetic,TFT,d,2,,,,,,,,,,,
59,Touch,H,AOMIgen,Yes,45,,,,,Right,Kinesthetic,FSF,d,3,,,,,,,,,,,
59,Touch,H,AOMIgen,Yes,45,,,,,Right,Kinesthetic,TFT,nd,2,,,,,,,,,,,
59,Touch,H,AOMIgen,Yes,45,,,,,Right,Kinesthetic,FTF,0,4,,,,,,,,,,,
59,Touch,H,AOMIgen,Yes,45,,,,,Right,Kinesthetic,HA,d,2,,,,,,,,,,,
59,Touch,H,AOMIgen,Yes,45,,,,,Right,Kinesthetic,FT,nd,2,,,,,,,,,,,
59,Touch,H,AOMIgen,Yes,45,,,,,Right,Kinesthetic,HA,nd,2,,,,,,,,,,,
59,Touch,H,AOMIgen,Yes,45,,,,,Right,Kinesthetic,FT,d,2,,,,,,,,,,,
58,Touch,G,AOMIspec,Yes,60,Writing,Always right,100,100,Right,Visual,FSF,nd,4,16,16,36,16,16,36,Left,1,11.67,13.69666667,11.26
58,Touch,G,AOMIspec,Yes,60,Throwing,Always right,100,,Right,Visual,TFT,d,4,,,,,,,Left,2,10.81,,
58,Touch,G,AOMIspec,Yes,60,Toothbrushing,Always right,100,,Right,Visual,FSF,d,4,,,,,,,Left,3,11.3,,
58,Touch,G,AOMIspec,Yes,60,Spoon,Always right,100,,Right,Visual,TFT,nd,4,,,,,,,Right,1,15.11,,
58,Touch,G,AOMIspec,Yes,60,,,,,Right,Visual,FTF,0,4,,,,,,,Right,2,13.08,,
58,Touch,G,AOMIspec,Yes,60,,,,,Right,Visual,HA,d,4,,,,,,,Right,3,12.9,,
58,Touch,G,AOMIspec,Yes,60,,,,,Right,Visual,FT,nd,4,,,,,,,,,,,
58,Touch,G,AOMIspec,Yes,60,,,,,Right,Visual,HA,nd,4,,,,,,,,,,,
58,Touch,G,AOMIspec,Yes,60,,,,,Right,Visual,FT,d,4,,,,,,,,,,,
58,Touch,G,AOMIspec,Yes,60,,,,,Right,Kinesthetic,FSF,nd,4,,,,,,,,,,,
58,Touch,G,AOMIspec,Yes,60,,,,,Right,Kinesthetic,TFT,d,4,,,,,,,,,,,
58,Touch,G,AOMIspec,Yes,60,,,,,Right,Kinesthetic,FSF,d,4,,,,,,,,,,,
58,Touch,G,AOMIspec,Yes,60,,,,,Right,Kinesthetic,TFT,nd,4,,,,,,,,,,,
58,Touch,G,AOMIspec,Yes,60,,,,,Right,Kinesthetic,FTF,0,4,,,,,,,,,,,
58,Touch,G,AOMIspec,Yes,60,,,,,Right,Kinesthetic,HA,d,4,,,,,,,,,,,
58,Touch,G,AOMIspec,Yes,60,,,,,Right,Kinesthetic,FT,nd,4,,,,,,,,,,,
58,Touch,G,AOMIspec,Yes,60,,,,,Right,Kinesthetic,HA,nd,4,,,,,,,,,,,
58,Touch,G,AOMIspec,Yes,60,,,,,Right,Kinesthetic,FT,d,4,,,,,,,,,,,
27,Touch,E,AOMIspec,Yes,120,Writing,Always right,100,100,Right,Visual,FSF,nd,4,16,16,36,NA,NA,NA,Left,1,NA,NA,NA
27,Touch,E,AOMIspec,Yes,120,Throwing,Always right,101,,Right,Visual,TFT,d,4,,,,,,,Left,2,NA,,
27,Touch,E,AOMIspec,Yes,120,Toothbrushing,Always right,102,,Right,Visual,FSF,d,4,,,,,,,Left,3,NA,,
27,Touch,E,AOMIspec,Yes,120,Spoon,Always right,103,,Right,Visual,TFT,nd,4,,,,,,,Right,1,NA,,
27,Touch,E,AOMIspec,Yes,120,,,,,Right,Visual,FTF,0,4,,,,,,,Right,2,NA,,
27,Touch,E,AOMIspec,Yes,120,,,,,Right,Visual,HA,d,4,,,,,,,Right,3,NA,,
27,Touch,E,AOMIspec,Yes,120,,,,,Right,Visual,FT,nd,4,,,,,,,,,,,
27,Touch,E,AOMIspec,Yes,120,,,,,Right,Visual,HA,nd,4,,,,,,,,,,,
27,Touch,E,AOMIspec,Yes,120,,,,,Right,Visual,FT,d,4,,,,,,,,,,,
27,Touch,E,AOMIspec,Yes,120,,,,,Right,Kinesthetic,FSF,nd,3,,,,,,,,,,,
27,Touch,E,AOMIspec,Yes,120,,,,,Right,Kinesthetic,TFT,d,,,,,,,,,,,,
27,Touch,E,AOMIspec,Yes,120,,,,,Right,Kinesthetic,FSF,d,,,,,,,,,,,,
27,Touch,E,AOMIspec,Yes,120,,,,,Right,Kinesthetic,TFT,nd,,,,,,,,,,,,
27,Touch,E,AOMIspec,Yes,120,,,,,Right,Kinesthetic,FTF,0,,,,,,,,,,,,
27,Touch,E,AOMIspec,Yes,120,,,,,Right,Kinesthetic,HA,d,,,,,,,,,,,,
27,Touch,E,AOMIspec,Yes,120,,,,,Right,Kinesthetic,FT,nd,,,,,,,,,,,,
27,Touch,E,AOMIspec,Yes,120,,,,,Right,Kinesthetic,HA,nd,,,,,,,,,,,,
27,Touch,E,AOMIspec,Yes,120,,,,,Right,Kinesthetic,FT,d,,,,,,,,,,,,
62,Touch,E,AOMIspec,Yes,90,Writing,Always right,100,87.5,Right,Visual,FSF,nd,3,15,14,33,10,10,22,Left,1,13.37,13.50666667,14.69666667
62,Touch,E,AOMIspec,Yes,90,Throwing,Always right,100,,Right,Visual,TFT,d,4,,,,,,,Left,2,16.63,,
62,Touch,E,AOMIspec,Yes,90,Toothbrushing,Always right,100,,Right,Visual,FSF,d,3,,,,,,,Left,3,14.09,,
62,Touch,E,AOMIspec,Yes,90,Spoon,Usually right,50,,Right,Visual,TFT,nd,3,,,,,,,Right,1,14.83,,
62,Touch,E,AOMIspec,Yes,90,,,,,Right,Visual,FTF,0,4,,,,,,,Right,2,12.83,,
62,Touch,E,AOMIspec,Yes,90,,,,,Right,Visual,HA,d,4,,,,,,,Right,3,12.86,,
62,Touch,E,AOMIspec,Yes,90,,,,,Right,Visual,FT,nd,4,,,,,,,,,,,
62,Touch,E,AOMIspec,Yes,90,,,,,Right,Visual,HA,nd,4,,,,,,,,,,,
62,Touch,E,AOMIspec,Yes,90,,,,,Right,Visual,FT,d,4,,,,,,,,,,,
62,Touch,E,AOMIspec,Yes,90,,,,,Right,Kinesthetic,FSF,nd,3,,,,,,,,,,,
62,Touch,E,AOMIspec,Yes,90,,,,,Right,Kinesthetic,TFT,d,2,,,,,,,,,,,
62,Touch,E,AOMIspec,Yes,90,,,,,Right,Kinesthetic,FSF,d,3,,,,,,,,,,,
62,Touch,E,AOMIspec,Yes,90,,,,,Right,Kinesthetic,TFT,nd,3,,,,,,,,,,,
62,Touch,E,AOMIspec,Yes,90,,,,,Right,Kinesthetic,FTF,0,2,,,,,,,,,,,
62,Touch,E,AOMIspec,Yes,90,,,,,Right,Kinesthetic,HA,d,3,,,,,,,,,,,
62,Touch,E,AOMIspec,Yes,90,,,,,Right,Kinesthetic,FT,nd,2,,,,,,,,,,,
62,Touch,E,AOMIspec,Yes,90,,,,,Right,Kinesthetic,HA,nd,2,,,,,,,,,,,
62,Touch,E,AOMIspec,Yes,90,,,,,Right,Kinesthetic,FT,d,2,,,,,,,,,,,
55,Touch,D,AOMIgen,Yes,360,Writing,Always right,100,75,Right,Visual,FSF,nd,3,18,18,39,10,10,23,Left,1,24.23,20.27333333,23.10333333
55,Touch,D,AOMIgen,Yes,360,Throwing,Usually right,50,,Right,Visual,TFT,d,5,,,,,,,Left,2,20.99,,
55,Touch,D,AOMIgen,Yes,360,Toothbrushing,Always right,100,,Right,Visual,FSF,d,3,,,,,,,Left,3,24.09,,
55,Touch,D,AOMIgen,Yes,360,Spoon,Usually right,50,,Right,Visual,TFT,nd,5,,,,,,,Right,1,24.35,,
55,Touch,D,AOMIgen,Yes,360,,,,,Right,Visual,FTF,0,3,,,,,,,Right,2,17.27,,
55,Touch,D,AOMIgen,Yes,360,,,,,Right,Visual,HA,d,5,,,,,,,Right,3,19.2,,
55,Touch,D,AOMIgen,Yes,360,,,,,Right,Visual,FT,nd,5,,,,,,,,,,,
55,Touch,D,AOMIgen,Yes,360,,,,,Right,Visual,HA,nd,5,,,,,,,,,,,
55,Touch,D,AOMIgen,Yes,360,,,,,Right,Visual,FT,d,5,,,,,,,,,,,
55,Touch,D,AOMIgen,Yes,360,,,,,Right,Kinesthetic,FSF,nd,3,,,,,,,,,,,
55,Touch,D,AOMIgen,Yes,360,,,,,Right,Kinesthetic,TFT,d,2,,,,,,,,,,,
55,Touch,D,AOMIgen,Yes,360,,,,,Right,Kinesthetic,FSF,d,3,,,,,,,,,,,
55,Touch,D,AOMIgen,Yes,360,,,,,Right,Kinesthetic,TFT,nd,2,,,,,,,,,,,
55,Touch,D,AOMIgen,Yes,360,,,,,Right,Kinesthetic,FTF,0,3,,,,,,,,,,,
55,Touch,D,AOMIgen,Yes,360,,,,,Right,Kinesthetic,HA,d,3,,,,,,,,,,,
55,Touch,D,AOMIgen,Yes,360,,,,,Right,Kinesthetic,FT,nd,2,,,,,,,,,,,
55,Touch,D,AOMIgen,Yes,360,,,,,Right,Kinesthetic,HA,nd,3,,,,,,,,,,,
55,Touch,D,AOMIgen,Yes,360,,,,,Right,Kinesthetic,FT,d,2,,,,,,,,,,,
63,Touch,F,AOMIgen,Yes,180,Writing,Always right,100,62.5,Mixed ,Visual,FSF,nd,4,18,19,42,9,9,20,Left,1,17.48,16.11666667,17.43666667
63,Touch,F,AOMIgen,Yes,180,Throwing,Usually right,50,,Mixed ,Visual,TFT,d,4,,,,,,,Left,2,18.68,,
63,Touch,F,AOMIgen,Yes,180,Toothbrushing,Both equally ,0,,Mixed ,Visual,FSF,d,4,,,,,,,Left,3,16.15,,
63,Touch,F,AOMIgen,Yes,180,Spoon,Always right,100,,Mixed ,Visual,TFT,nd,5,,,,,,,Right,1,16.02,,
63,Touch,F,AOMIgen,Yes,180,,,,,Mixed ,Visual,FTF,0,5,,,,,,,Right,2,16.24,,
63,Touch,F,AOMIgen,Yes,180,,,,,Mixed ,Visual,HA,d,5,,,,,,,Right,3,16.09,,
63,Touch,F,AOMIgen,Yes,180,,,,,Mixed ,Visual,FT,nd,5,,,,,,,,,,,
63,Touch,F,AOMIgen,Yes,180,,,,,Mixed ,Visual,HA,nd,5,,,,,,,,,,,
63,Touch,F,AOMIgen,Yes,180,,,,,Mixed ,Visual,FT,d,5,,,,,,,,,,,
63,Touch,F,AOMIgen,Yes,180,,,,,Mixed ,Kinesthetic,FSF,nd,2,,,,,,,,,,,
63,Touch,F,AOMIgen,Yes,180,,,,,Mixed ,Kinesthetic,TFT,d,3,,,,,,,,,,,
63,Touch,F,AOMIgen,Yes,180,,,,,Mixed ,Kinesthetic,FSF,d,2,,,,,,,,,,,
63,Touch,F,AOMIgen,Yes,180,,,,,Mixed ,Kinesthetic,TFT,nd,3,,,,,,,,,,,
