participantID,Trial,Number,Speed,Adjacency_combined,R,RNG,NSQ,RNG2,Coupon,TPI,Repetition gap (mean)
23,21,6,fast,,,,,,,,
23,21,9,fast,,,,,,,,
23,21,7,fast,,,,,,,,
23,,,,,,,,,,,
23,22,2,fast,16.67%,22.18%,0,94.95%,0,6+,37.50%,0
23,22,1,fast,,,,,,,,
23,22,3,fast,,,,,,,,
23,22,6,fast,,,,,,,,
23,22,8,fast,,,,,,,,
23,22,10,fast,,,,,,,,
23,,,,,,,,,,,
23,23,2,fast,25.00%,39.79%,0,96.97%,0,4+,75.00%,0
23,23,5,fast,,,,,,,,
23,23,10,fast,,,,,,,,
23,23,0,fast,,,,,,,,
23,23,1,fast,,,,,,,,
23,,,,,,,,,,,
23,24,2,slow,37.50%,2.17%,0,84.85%,0.1667,10,53.57%,8.67
23,24,4,slow,,,,,,,,
23,24,5,slow,,,,,,,,
23,24,9,slow,,,,,,,,
23,24,10,slow,,,,,,,,
23,24,8,slow,,,,,,,,
23,24,7,slow,,,,,,,,
23,24,6,slow,,,,,,,,
23,24,1,slow,,,,,,,,
23,24,3,slow,,,,,,,,
23,24,5,slow,,,,,,,,
23,24,8,slow,,,,,,,,
23,24,9,slow,,,,,,,,
23,24,11,slow,,,,,,,,
23,24,6,slow,,,,,,,,
23,24,7,slow,,,,,,,,
23,24,2,slow,,,,,,,,
23,,,,,,,,,,,
23,25,1,fast,0.00%,22.18%,0,94.95%,0,6+,112.50%,0
23,25,3,fast,,,,,,,,
23,25,9,fast,,,,,,,,
23,25,6,fast,,,,,,,,
23,25,10,fast,,,,,,,,
23,25,4,fast,,,,,,,,
23,,,,,,,,,,,
23,26,2,fast,33.33%,22.18%,0,94.95%,0,6+,75.00%,0
23,26,5,fast,,,,,,,,
23,26,6,fast,,,,,,,,
23,26,8,fast,,,,,,,,
23,26,3,fast,,,,,,,,
23,26,4,fast,,,,,,,,
23,,,,,,,,,,,
23,27,2,fast,20.00%,30.10%,0,95.96%,0,5+,0.00%,0
23,27,5,fast,,,,,,,,
23,27,6,fast,,,,,,,,
23,27,8,fast,,,,,,,,
23,27,10,fast,,,,,,,,
23,,,,,,,,,,,
23,28,2,fast,40.00%,42.14%,0,95.96%,0,5+,50.00%,4
23,28,4,fast,,,,,,,,
23,28,5,fast,,,,,,,,
23,28,6,fast,,,,,,,,
23,28,2,fast,,,,,,,,
23,,,,,,,,,,,
23,29,2,slow,11.76%,1.75%,0.1429,84.95%,0,10,100.00%,10
23,29,9,slow,,,,,,,,
23,29,5,slow,,,,,,,,
23,29,7,slow,,,,,,,,
23,29,6,slow,,,,,,,,
23,29,10,slow,,,,,,,,
23,29,8,slow,,,,,,,,
23,29,4,slow,,,,,,,,
23,29,3,slow,,,,,,,,
23,29,1,slow,,,,,,,,
23,29,6,slow,,,,,,,,
23,29,9,slow,,,,,,,,
23,29,2,slow,,,,,,,,
23,29,8,slow,,,,,,,,
23,29,10,slow,,,,,,,,
23,29,5,slow,,,,,,,,
23,29,7,slow,,,,,,,,
23,,,,,,,,,,,
23,30,6,slow,25.00%,7.35%,0.2711,86.87%,0.1355,16+,75.00%,7.14
23,30,9,slow,,,,,,,,
23,30,10,slow,,,,,,,,
23,30,2,slow,,,,,,,,
23,30,4,slow,,,,,,,,
23,30,3,slow,,,,,,,,
23,30,1,slow,,,,,,,,
23,30,1,slow,,,,,,,,
23,30,4,slow,,,,,,,,
23,30,6,slow,,,,,,,,
23,30,9,slow,,,,,,,,
23,30,8,slow,,,,,,,,
23,30,6,slow,,,,,,,,
23,30,5,slow,,,,,,,,
23,30,10,slow,,,,,,,,
23,30,2,slow,,,,,,,,
11,practice 1,1,slow,,,,,,,,
11,practice 1,8,slow,,,,,,,,
11,practice 1,2,slow,,,,,,,,
11,practice 1,3,slow,,,,,,,,
11,practice 1,9,slow,,,,,,,,
11,practice 1,7,slow,,,,,,,,
11,practice 1,5,slow,,,,,,,,
11,practice 1,4,slow,,,,,,,,
11,practice 1,1,slow,,,,,,,,
11,practice 1,9,slow,,,,,,,,
11,practice 1,7,slow,,,,,,,,
11,practice 1,3,slow,,,,,,,,
11,practice 1,4,slow,,,,,,,,
11,practice 1,8,slow,,,,,,,,
11,practice 1,1,slow,,,,,,,,
11,practice 1,9,slow,,,,,,,,
11,practice 1,7,slow,,,,,,,,
11,practice 1,6,slow,,,,,,,,
11,practice 1,3,slow,,,,,,,,
11,,,,,,,,,,,
11,practice 2,1,fast,,,,,,,,
11,practice 2,2,fast,,,,,,,,
11,practice 2,9,fast,,,,,,,,
11,practice 2,5,fast,,,,,,,,
11,practice 2,3,fast,,,,,,,,
11,practice 2,9,fast,,,,,,,,
11,,,,,,,,,,,
11,1,5,fast,50.00%,22.18%,0,94.95%,0,6+,75.00%,0
11,1,10,fast,,,,,,,,
11,1,9,fast,,,,,,,,
11,1,2,fast,,,,,,,,
11,1,3,fast,,,,,,,,
11,1,6,fast,,,,,,,,
11,,,,,,,,,,,
11,2,1,fast,0.00%,15.49%,0,93.94%,0,7+,90.00%,0
11,2,5,fast,,,,,,,,
11,2,10,fast,,,,,,,,
11,2,2,fast,,,,,,,,
11,2,6,fast,,,,,,,,
11,2,8,fast,,,,,,,,
11,2,4,fast,,,,,,,,
11,,,,,,,,,,,
11,3,4,fast,28.57%,15.49%,0,93.94%,0,7+,90.00%,0
11,3,10,fast,,,,,,,,
11,3,6,fast,,,,,,,,
11,3,2,fast,,,,,,,,
11,3,8,fast,,,,,,,,
11,3,7,fast,,,,,,,,
11,3,3,fast,,,,,,,,
11,,,,,,,,,,,
11,4,3,slow,27.78%,8.36%,0,82.83%,0.1974,18+,93.75%,6.22
11,4,10,slow,,,,,,,,
11,4,2,slow,,,,,,,,
11,4,5,slow,,,,,,,,
11,4,7,slow,,,,,,,,
11,4,8,slow,,,,,,,,
11,4,7,slow,,,,,,,,
11,4,3,slow,,,,,,,,
11,4,2,slow,,,,,,,,
11,4,10,slow,,,,,,,,
11,4,1,slow,,,,,,,,
11,4,5,slow,,,,,,,,
11,4,3,slow,,,,,,,,
11,4,7,slow,,,,,,,,
11,4,9,slow,,,,,,,,
11,4,2,slow,,,,,,,,
11,4,1,slow,,,,,,,,
11,4,4,slow,,,,,,,,
11,,,,,,,,,,,
11,5,5,slow,15.79%,3.04%,0,81.82%,0.205,11,79.41%,8.44
11,5,9,slow,,,,,,,,
11,5,1,slow,,,,,,,,
11,5,4,slow,,,,,,,,
11,5,6,slow,,,,,,,,
11,5,8,slow,,,,,,,,
11,5,2,slow,,,,,,,,
11,5,1,slow,,,,,,,,
11,5,10,slow,,,,,,,,
11,5,7,slow,,,,,,,,
11,5,3,slow,,,,,,,,
11,5,9,slow,,,,,,,,
11,5,5,slow,,,,,,,,
11,5,4,slow,,,,,,,,
11,5,8,slow,,,,,,,,
11,5,10,slow,,,,,,,,
11,5,9,slow,,,,,,,,
11,5,3,slow,,,,,,,,
11,5,1,slow,,,,,,,,
11,,,,,,,,,,,
11,6,4,slow,21.05%,3.04%,0.1025,82.83%,0.1025,18,97.06%,8
11,6,5,slow,,,,,,,,
11,6,1,slow,,,,,,,,
11,6,10,slow,,,,,,,,
11,6,8,slow,,,,,,,,
11,6,6,slow,,,,,,,,
11,6,3,slow,,,,,,,,
11,6,10,slow,,,,,,,,
11,6,9,slow,,,,,,,,
11,6,2,slow,,,,,,,,
11,6,5,slow,,,,,,,,
11,6,6,slow,,,,,,,,
11,6,1,slow,,,,,,,,
11,6,10,slow,,,,,,,,
11,6,4,slow,,,,,,,,
11,6,3,slow,,,,,,,,
11,6,9,slow,,,,,,,,
11,6,7,slow,,,,,,,,
11,6,1,slow,,,,,,,,
11,,,,,,,,,,,
11,7,4,slow,23.53%,11.50%,0.1025,84.85%,0,17+,110.00%,7.56
11,7,1,slow,,,,,,,,
11,7,9,slow,,,,,,,,
11,7,10,slow,,,,,,,,
11,7,3,slow,,,,,,,,
11,7,5,slow,,,,,,,,
11,7,6,slow,,,,,,,,
11,7,7,slow,,,,,,,,
11,7,1,slow,,,,,,,,
11,7,9,slow,,,,,,,,
11,7,3,slow,,,,,,,,
11,7,1,slow,,,,,,,,
11,7,10,slow,,,,,,,,
11,7,5,slow,,,,,,,,
11,7,7,slow,,,,,,,,
11,7,3,slow,,,,,,,,
11,7,4,slow,,,,,,,,
11,,,,,,,,,,,
11,8,10,slow,22.22%,3.76%,0.1142,83.84%,0,15,103.13%,8.25
11,8,1,slow,,,,,,,,
11,8,4,slow,,,,,,,,
11,8,2,slow,,,,,,,,
11,8,6,slow,,,,,,,,
11,8,4,slow,,,,,,,,
11,8,8,slow,,,,,,,,
11,8,7,slow,,,,,,,,
11,8,5,slow,,,,,,,,
11,8,3,slow,,,,,,,,
11,8,4,slow,,,,,,,,
11,8,10,slow,,,,,,,,
11,8,1,slow,,,,,,,,
11,8,2,slow,,,,,,,,
11,8,9,slow,,,,,,,,
11,8,6,slow,,,,,,,,
11,8,7,slow,,,,,,,,
11,8,10,slow,,,,,,,,
11,,,,,,,,,,,
11,9,3,slow,18.18%,19.82%,0.2284,90.91%,0,11+,133.33%,3.75
11,9,10,slow,,,,,,,,
11,9,1,slow,,,,,,,,
11,9,7,slow,,,,,,,,
11,9,5,slow,,,,,,,,
11,9,10,slow,,,,,,,,
11,9,1,slow,,,,,,,,
11,9,2,slow,,,,,,,,
11,9,1,slow,,,,,,,,
11,9,5,slow,,,,,,,,
11,9,9,slow,,,,,,,,
11,,,,,,,,,,,
11,10,4,fast,0.00%,22.18%,0,94.95%,0,6+,150.00%,0
11,10,9,fast,,,,,,,,
11,10,1,fast,,,,,,,,
11,10,10,fast,,,,,,,,
11,10,2,fast,,,,,,,,
11,10,7,fast,,,,,,,,
11,,,,,,,,,,,
11,11,1,fast,28.57%,15.49%,0,93.94%,0,7+,90.00%,0
11,11,10,fast,,,,,,,,
11,11,7,fast,,,,,,,,
11,11,3,fast,,,,,,,,
11,11,4,fast,,,,,,,,
11,11,9,fast,,,,,,,,
11,11,8,fast,,,,,,,,
11,,,,,,,,,,,
11,12,8,fast,0.00%,32.69%,0.5,94.95%,0,7+,120.00%,3.5
11,12,2,fast,,,,,,,,
11,12,8,fast,,,,,,,,
11,12,4,fast,,,,,,,,
11,12,6,fast,,,,,,,,
11,12,9,fast,,,,,,,,
11,12,2,fast,,,,,,,,
11,,,,,,,,,,,
11,13,10,fast,14.29%,15.49%,0,93.94%,0,7+,150.00%,0
11,13,2,fast,,,,,,,,
11,13,7,fast,,,,,,,,
11,13,5,fast,,,,,,,,
11,13,8,fast,,,,,,,,
11,13,3,fast,,,,,,,,
11,13,4,fast,,,,,,,,
11,,,,,,,,,,,
11,14,9,slow,31.58%,3.04%,0,81.82%,0.1025,17,79.41%,6.89
11,14,1,slow,,,,,,,,
11,14,2,slow,,,,,,,,
11,14,5,slow,,,,,,,,
11,14,3,slow,,,,,,,,
11,14,4,slow,,,,,,,,
11,14,9,slow,,,,,,,,
11,14,10,slow,,,,,,,,
11,14,8,slow,,,,,,,,
11,14,6,slow,,,,,,,,
11,14,4,slow,,,,,,,,
11,14,2,slow,,,,,,,,
11,14,1,slow,,,,,,,,
11,14,3,slow,,,,,,,,
11,14,10,slow,,,,,,,,
11,14,6,slow,,,,,,,,
11,14,7,slow,,,,,,,,
11,14,1,slow,,,,,,,,
11,14,10,slow,,,,,,,,
11,,,,,,,,,,,
11,15,5,slow,5.26%,3.04%,0.1025,82.83%,0,16,105.88%,7.56
11,15,3,slow,,,,,,,,
11,15,9,slow,,,,,,,,
11,15,1,slow,,,,,,,,
11,15,10,slow,,,,,,,,
11,15,6,slow,,,,,,,,
11,15,2,slow,,,,,,,,
11,15,4,slow,,,,,,,,
11,15,7,slow,,,,,,,,
11,15,1,slow,,,,,,,,
11,15,10,slow,,,,,,,,
11,15,7,slow,,,,,,,,
11,15,5,slow,,,,,,,,
11,15,4,slow,,,,,,,,
11,15,6,slow,,,,,,,,
11,15,8,slow,,,,,,,,
11,15,2,slow,,,,,,,,
11,15,10,slow,,,,,,,,
11,15,1,slow,,,,,,,,
11,,,,,,,,,,,
11,16,5,slow,50.00%,7.10%,0.1025,83.84%,0,18+,93.75%,6.56
11,16,7,slow,,,,,,,,
11,16,9,slow,,,,,,,,
11,16,10,slow,,,,,,,,
11,16,1,slow,,,,,,,,
11,16,2,slow,,,,,,,,
11,16,1,slow,,,,,,,,
11,16,5,slow,,,,,,,,
11,16,6,slow,,,,,,,,
11,16,7,slow,,,,,,,,
11,16,6,slow,,,,,,,,
11,16,5,slow,,,,,,,,
11,16,10,slow,,,,,,,,
11,16,2,slow,,,,,,,,
11,16,4,slow,,,,,,,,
11,16,3,slow,,,,,,,,
11,16,9,slow,,,,,,,,
11,16,10,slow,,,,,,,,
11,,,,,,,,,,,
11,17,1,fast,33.33%,22.18%,0,94.95%,0,6+,75.00%,0
11,17,5,fast,,,,,,,,
11,17,3,fast,,,,,,,,
11,17,2,fast,,,,,,,,
11,17,9,fast,,,,,,,,
11,17,10,fast,,,,,,,,
11,,,,,,,,,,,
11,18,7,fast,16.67%,32.22%,0,94.95%,0,6+,112.50%,3
11,18,2,fast,,,,,,,,
11,18,5,fast,,,,,,,,
11,18,7,fast,,,,,,,,
11,18,6,fast,,,,,,,,
11,18,9,fast,,,,,,,,
11,,,,,,,,,,,
11,19,10,slow,30.00%,4.54%,0.0869,81.82%,0,19,83.33%,7
11,19,1,slow,,,,,,,,
11,19,2,slow,,,,,,,,
11,19,4,slow,,,,,,,,
11,19,7,slow,,,,,,,,
11,19,6,slow,,,,,,,,
11,19,7,slow,,,,,,,,
11,19,10,slow,,,,,,,,
11,19,5,slow,,,,,,,,
11,19,3,slow,,,,,,,,
11,19,4,slow,,,,,,,,
11,19,10,slow,,,,,,,,
11,19,1,slow,,,,,,,,
11,19,9,slow,,,,,,,,
11,19,6,slow,,,,,,,,
11,19,4,slow,,,,,,,,
11,19,3,slow,,,,,,,,
11,19,7,slow,,,,,,,,
11,19,8,slow,,,,,,,,
11,19,1,slow,,,,,,,,
11,,,,,,,,,,,
11,20,1,slow,10.00%,11.30%,0.2181,83.84%,0.1454,20+,116.67%,6.58
11,20,10,slow,,,,,,,,
11,20,5,slow,,,,,,,,
11,20,7,slow,,,,,,,,
11,20,2,slow,,,,,,,,
11,20,10,slow,,,,,,,,
11,20,3,slow,,,,,,,,
11,20,6,slow,,,,,,,,
11,20,2,slow,,,,,,,,
11,20,1,slow,,,,,,,,
11,20,5,slow,,,,,,,,
11,20,7,slow,,,,,,,,
11,20,10,slow,,,,,,,,
11,20,3,slow,,,,,,,,
11,20,4,slow,,,,,,,,
11,20,1,slow,,,,,,,,
11,20,10,slow,,,,,,,,
11,20,7,slow,,,,,,,,
11,20,4,slow,,,,,,,,
11,20,6,slow,,,,,,,,
11,,,,,,,,,,,
11,21,7,slow,11.11%,13.79%,0.1701,84.85%,0.0851,18+,103.13%,6.5
11,21,2,slow,,,,,,,,
11,21,10,slow,,,,,,,,
11,21,4,slow,,,,,,,,
11,21,1,slow,,,,,,,,
11,21,5,slow,,,,,,,,
11,21,9,slow,,,,,,,,
11,21,7,slow,,,,,,,,
11,21,2,slow,,,,,,,,
11,21,10,slow,,,,,,,,
11,21,1,slow,,,,,,,,
11,21,7,slow,,,,,,,,
11,21,4,slow,,,,,,,,
11,21,5,slow,,,,,,,,
11,21,1,slow,,,,,,,,
11,21,6,slow,,,,,,,,
11,21,7,slow,,,,,,,,
11,21,10,slow,,,,,,,,
11,,,,,,,,,,,
11,22,2,slow,27.78%,5.84%,0.1066,83.84%,0,18+,84.38%,7.89
11,22,7,slow,,,,,,,,
11,22,9,slow,,,,,,,,
11,22,10,slow,,,,,,,,
11,22,1,slow,,,,,,,,
11,22,5,slow,,,,,,,,
11,22,6,slow,,,,,,,,
11,22,9,slow,,,,,,,,
11,22,8,slow,,,,,,,,
11,22,4,slow,,,,,,,,
11,22,10,slow,,,,,,,,
11,22,5,slow,,,,,,,,
11,22,2,slow,,,,,,,,
11,22,7,slow,,,,,,,,
11,22,8,slow,,,,,,,,
11,22,2,slow,,,,,,,,
11,22,4,slow,,,,,,,,
11,22,1,slow,,,,,,,,
11,,,,,,,,,,,
11,23,5,fast,16.67%,22.18%,0,94.95%,0,6+,75.00%,0
11,23,10,fast,,,,,,,,
11,23,1,fast,,,,,,,,
11,23,3,fast,,,,,,,,
11,23,7,fast,,,,,,,,
11,23,8,fast,,,,,,,,
11,,,,,,,,,,,
11,24,4,fast,0.00%,32.22%,0,94.95%,0,6+,150.00%,2
11,24,10,fast,,,,,,,,
11,24,2,fast,,,,,,,,
11,24,10,fast,,,,,,,,
11,24,7,fast,,,,,,,,
11,24,9,fast,,,,,,,,
11,,,,,,,,,,,
11,25,4,slow,33.33%,3.76%,0,82.83%,0.1142,12,103.13%,8
11,25,5,slow,,,,,,,,
11,25,2,slow,,,,,,,,
11,25,10,slow,,,,,,,,
11,25,9,slow,,,,,,,,
11,25,8,slow,,,,,,,,
11,25,2,slow,,,,,,,,
11,25,7,slow,,,,,,,,
11,25,6,slow,,,,,,,,
11,25,3,slow,,,,,,,,
11,25,10,slow,,,,,,,,
11,25,1,slow,,,,,,,,
11,25,3,slow,,,,,,,,
11,25,4,slow,,,,,,,,
11,25,6,slow,,,,,,,,
11,25,5,slow,,,,,,,,
11,25,10,slow,,,,,,,,
11,25,2,slow,,,,,,,,
11,,,,,,,,,,,
11,26,1,slow,10.53%,10.57%,0.0824,82.83%,0,19+,132.35%,6.3
11,26,5,slow,,,,,,,,
11,26,2,slow,,,,,,,,
11,26,10,slow,,,,,,,,
11,26,1,slow,,,,,,,,
11,26,7,slow,,,,,,,,
11,26,4,slow,,,,,,,,
11,26,6,slow,,,,,,,,
11,26,5,slow,,,,,,,,
11,26,10,slow,,,,,,,,
11,26,7,slow,,,,,,,,
11,26,8,slow,,,,,,,,
11,26,2,slow,,,,,,,,
11,26,7,slow,,,,,,,,
11,26,10,slow,,,,,,,,
11,26,1,slow,,,,,,,,
11,26,3,slow,,,,,,,,
11,26,5,slow,,,,,,,,
11,26,1,slow,,,,,,,,
11,,,,,,,,,,,
11,27,1,slow,9.52%,12.95%,0.0635,80.81%,0.1904,21+,94.74%,7.15
11,27,10,slow,,,,,,,,
11,27,7,slow,,,,,,,,
11,27,3,slow,,,,,,,,
11,27,4,slow,,,,,,,,
11,27,6,slow,,,,,,,,
11,27,7,slow,,,,,,,,
11,27,1,slow,,,,,,,,
11,27,6,slow,,,,,,,,
11,27,10,slow,,,,,,,,
11,27,5,slow,,,,,,,,
11,27,7,slow,,,,,,,,
11,27,10,slow,,,,,,,,
11,27,6,slow,,,,,,,,
11,27,8,slow,,,,,,,,
11,27,4,slow,,,,,,,,
11,27,1,slow,,,,,,,,
11,27,7,slow,,,,,,,,
11,27,10,slow,,,,,,,,
11,27,3,slow,,,,,,,,
11,27,5,slow,,,,,,,,
11,,,,,,,,,,,
11,28,2,fast,16.67%,22.18%,0,94.95%,0,6+,112.50%,0
11,28,3,fast,,,,,,,,
11,28,10,fast,,,,,,,,
11,28,1,fast,,,,,,,,
11,28,8,fast,,,,,,,,
11,28,5,fast,,,,,,,,
11,,,,,,,,,,,
11,29,1,fast,33.33%,22.18%,0,94.95%,0,6+,75.00%,0
11,29,10,fast,,,,,,,,
11,29,8,fast,,,,,,,,
11,29,4,fast,,,,,,,,
11,29,5,fast,,,,,,,,
11,29,6,fast,,,,,,,,
7,practice 1,1,slow,,,,,,,,
7,practice 1,6,slow,,,,,,,,
7,practice 1,2,slow,,,,,,,,
7,practice 1,3,slow,,,,,,,,
7,practice 1,8,slow,,,,,,,,
7,practice 1,7,slow,,,,,,,,
7,practice 1,9,slow,,,,,,,,
7,practice 1,10,slow,,,,,,,,
7,practice 1,1,slow,,,,,,,,
7,practice 1,4,slow,,,,,,,,
7,practice 1,8,slow,,,,,,,,
7,practice 1,5,slow,,,,,,,,
7,practice 1,6,slow,,,,,,,,
7,practice 1,7,slow,,,,,,,,
7,practice 1,9,slow,,,,,,,,
7,practice 1,1,slow,,,,,,,,
7,,,,,,,,,,,
7,practice 2,1,fast,,,,,,,,
7,practice 2,1,fast,,,,,,,,
7,practice 2,3,fast,,,,,,,,
7,practice 2,2,fast,,,,,,,,
7,,,,,,,,,,,
7,1,1,fast,20.00%,42.14%,0,95.96%,0,5+,100.00%,2
7,1,6,fast,,,,,,,,
7,1,5,fast,,,,,,,,
7,1,2,fast,,,,,,,,
7,1,5,fast,,,,,,,,
7,,,,,,,,,,,
7,2,5,slow,35.71%,6.89%,0,86.87%,0,14+,87.50%,4.8
7,2,8,slow,,,,,,,,
7,2,9,slow,,,,,,,,
7,2,9,slow,,,,,,,,
7,2,10,slow,,,,,,,,
7,2,1,slow,,,,,,,,
7,2,3,slow,,,,,,,,
7,2,2,slow,,,,,,,,
7,2,2,slow,,,,,,,,
7,2,5,slow,,,,,,,,
7,2,6,slow,,,,,,,,
7,2,4,slow,,,,,,,,
7,2,8,slow,,,,,,,,
7,2,4,slow,,,,,,,,
7,,,,,,,,,,,
7,3,3,slow,35.71%,14.44%,0,86.87%,0,14+,100.00%,4.17
7,3,2,slow,,,,,,,,
7,3,5,slow,,,,,,,,
7,3,4,slow,,,,,,,,
7,3,1,slow,,,,,,,,
7,3,1,slow,,,,,,,,
7,3,5,slow,,,,,,,,
7,3,6,slow,,,,,,,,
7,3,4,slow,,,,,,,,
7,3,8,slow,,,,,,,,
7,3,9,slow,,,,,,,,
7,3,4,slow,,,,,,,,
7,3,6,slow,,,,,,,,
7,3,5,slow,,,,,,,,
7,,,,,,,,,,,
7,4,1,slow,35.71%,12.81%,0,86.87%,0,14+,100.00%,4.83
7,4,2,slow,,,,,,,,
7,4,5,slow,,,,,,,,
7,4,4,slow,,,,,,,,
7,4,8,slow,,,,,,,,
7,4,7,slow,,,,,,,,
7,4,9,slow,,,,,,,,
7,4,9,slow,,,,,,,,
7,4,5,slow,,,,,,,,
7,4,6,slow,,,,,,,,
7,4,4,slow,,,,,,,,
7,4,7,slow,,,,,,,,
7,4,8,slow,,,,,,,,
7,4,8,slow,,,,,,,,
7,,,,,,,,,,,
7,5,1,fast,25.00%,39.79%,0,96.97%,0,4+,150.00%,0
7,5,4,fast,,,,,,,,
7,5,3,fast,,,,,,,,
7,5,5,fast,,,,,,,,
7,,,,,,,,,,,
7,6,3,slow,58.33%,9.03%,0,88.89%,0,12+,90.00%,5.33
7,6,2,slow,,,,,,,,
7,6,4,slow,,,,,,,,
7,6,5,slow,,,,,,,,
7,6,6,slow,,,,,,,,
7,6,7,slow,,,,,,,,
7,6,5,slow,,,,,,,,
7,6,8,slow,,,,,,,,
7,6,9,slow,,,,,,,,
7,6,1,slow,,,,,,,,
7,6,5,slow,,,,,,,,
7,6,4,slow,,,,,,,,
7,,,,,,,,,,,
7,7,5,slow,30.77%,9.88%,0,87.88%,0.2284,13+,109.09%,5.25
7,7,6,slow,,,,,,,,
7,7,1,slow,,,,,,,,
7,7,5,slow,,,,,,,,
7,7,3,slow,,,,,,,,
7,7,7,slow,,,,,,,,
7,7,8,slow,,,,,,,,
7,7,10,slow,,,,,,,,
7,7,9,slow,,,,,,,,
7,7,5,slow,,,,,,,,
7,7,10,slow,,,,,,,,
7,7,1,slow,,,,,,,,
7,7,2,slow,,,,,,,,
7,,,,,,,,,,,
7,8,5,slow,30.77%,8.88%,0,87.88%,0,13+,81.82%,5.25
7,8,6,slow,,,,,,,,
7,8,3,slow,,,,,,,,
7,8,3,slow,,,,,,,,
7,8,10,slow,,,,,,,,
7,8,4,slow,,,,,,,,
7,8,8,slow,,,,,,,,
7,8,9,slow,,,,,,,,
7,8,8,slow,,,,,,,,
7,8,5,slow,,,,,,,,
7,8,2,slow,,,,,,,,
7,8,1,slow,,,,,,,,
7,8,3,slow,,,,,,,,
7,,,,,,,,,,,
7,9,8,fast,50.00%,39.79%,0,96.97%,0,4+,75.00%,0
7,9,4,fast,,,,,,,,
7,9,5,fast,,,,,,,,
7,9,7,fast,,,,,,,,
7,,,,,,,,,,,
7,10,8,slow,42.86%,12.81%,0.1568,87.88%,0,14+,112.50%,5.5
7,10,5,slow,,,,,,,,
7,10,8,slow,,,,,,,,
7,10,6,slow,,,,,,,,
7,10,7,slow,,,,,,,,
7,10,1,slow,,,,,,,,
7,10,2,slow,,,,,,,,
7,10,1,slow,,,,,,,,
7,10,5,slow,,,,,,,,
7,10,10,slow,,,,,,,,
7,10,9,slow,,,,,,,,
7,10,1,slow,,,,,,,,
7,10,6,slow,,,,,,,,
7,10,7,slow,,,,,,,,
7,,,,,,,,,,,
7,11,5,fast,25.00%,39.79%,0,96.97%,0,4+,75.00%,0
7,11,6,fast,,,,,,,,
7,11,8,fast,,,,,,,,
7,11,1,fast,,,,,,,,
7,,,,,,,,,,,
7,12,1,slow,28.57%,8.51%,0,86.87%,0,14+,100.00%,6.6
7,12,2,slow,,,,,,,,
7,12,4,slow,,,,,,,,
7,12,8,slow,,,,,,,,
7,12,5,slow,,,,,,,,
7,12,6,slow,,,,,,,,
7,12,1,slow,,,,,,,,
7,12,10,slow,,,,,,,,
7,12,9,slow,,,,,,,,
7,12,7,slow,,,,,,,,
7,12,9,slow,,,,,,,,
7,12,2,slow,,,,,,,,
7,12,1,slow,,,,,,,,
7,12,5,slow,,,,,,,,
7,,,,,,,,,,,
7,13,4,fast,0.00%,52.29%,0,97.98%,0,3+,150.00%,0
7,13,6,fast,,,,,,,,
7,13,1,fast,,,,,,,,
7,,,,,,,,,,,
7,14,1,fast,50.00%,39.79%,0,96.97%,0,4+,0.00%,0
7,14,5,fast,,,,,,,,
7,14,6,fast,,,,,,,,
7,14,7,fast,,,,,,,,
7,,,,,,,,,,,
7,15,1,slow,30.77%,8.88%,0,87.88%,0,13+,95.45%,5.75
7,15,7,slow,,,,,,,,
7,15,8,slow,,,,,,,,
7,15,9,slow,,,,,,,,
7,15,1,slow,,,,,,,,
7,15,5,slow,,,,,,,,
7,15,4,slow,,,,,,,,
7,15,10,slow,,,,,,,,
7,15,1,slow,,,,,,,,
7,15,2,slow,,,,,,,,
7,15,6,slow,,,,,,,,
7,15,8,slow,,,,,,,,
7,15,4,slow,,,,,,,,
7,,,,,,,,,,,
7,16,1,fast,25.00%,39.79%,0,96.97%,0,4+,0.00%,0
7,16,6,fast,,,,,,,,
7,16,7,fast,,,,,,,,
7,16,9,fast,,,,,,,,
7,,,,,,,,,,,
7,17,7,slow,21.43%,6.89%,0,86.87%,0,14+,100.00%,7.8
7,17,5,slow,,,,,,,,
7,17,6,slow,,,,,,,,
7,17,9,slow,,,,,,,,
7,17,3,slow,,,,,,,,
7,17,2,slow,,,,,,,,
7,17,4,slow,,,,,,,,
7,17,10,slow,,,,,,,,
7,17,9,slow,,,,,,,,
7,17,1,slow,,,,,,,,
7,17,6,slow,,,,,,,,
7,17,4,slow,,,,,,,,
7,17,7,slow,,,,,,,,
7,17,3,slow,,,,,,,,
7,,,,,,,,,,,
7,18,1,slow,28.57%,17.11%,0.1355,87.88%,0.2711,14+,62.50%,5.86
7,18,3,slow,,,,,,,,
7,18,4,slow,,,,,,,,
7,18,6,slow,,,,,,,,
7,18,9,slow,,,,,,,,
7,18,4,slow,,,,,,,,
7,18,10,slow,,,,,,,,
7,18,9,slow,,,,,,,,
7,18,6,slow,,,,,,,,
7,18,1,slow,,,,,,,,
7,18,2,slow,,,,,,,,
7,18,3,slow,,,,,,,,
7,18,10,slow,,,,,,,,
7,18,6,slow,,,,,,,,
7,,,,,,,,,,,
7,19,1,slow,28.57%,6.89%,0,86.87%,0.2,14+,100.00%,8.4
7,19,5,slow,,,,,,,,
7,19,6,slow,,,,,,,,
7,19,4,slow,,,,,,,,
7,19,7,slow,,,,,,,,
